hour,horizon,sensor_idx,sensor_id,latitude,longitude,MAE,n_samples
21,60 min,143,718499.0,34.15469,-118.31253,2.2725,279
21,60 min,144,764853.0,34.06461,-118.25102,5.3332,279
21,60 min,145,761003.0,34.15546,-118.30841,2.1798,279
21,60 min,146,717502.0,34.16521,-118.47484,2.1382,279
21,60 min,147,759602.0,34.12199,-118.27178,1.5712,279
21,60 min,148,717504.0,34.16519,-118.49166,2.0806,279
21,60 min,149,763995.0,34.21979,-118.40931,4.7418,279
21,60 min,150,717508.0,34.17112,-118.51814,2.297,279
21,60 min,151,765265.0,34.18529,-118.47395,3.0295,279
21,60 min,152,773996.0,34.14511,-118.21587,2.6162,279
21,60 min,153,773995.0,34.14483,-118.21587,2.0922,279
21,60 min,154,717469.0,34.0971,-118.31366,1.788,279
21,60 min,155,717468.0,34.09699,-118.31381,4.6735,279
21,60 min,156,764106.0,34.17169,-118.38801,3.4697,279
21,60 min,157,717465.0,34.09373,-118.30907,1.6132,279
21,60 min,158,764794.0,34.16028,-118.46808,3.6577,279
21,60 min,159,717466.0,34.09359,-118.30918,3.9997,279
21,60 min,160,717461.0,34.08558,-118.30174,6.9162,279
21,60 min,161,717460.0,34.08571,-118.30161,2.3284,279
21,60 min,162,717463.0,34.09004,-118.3059,2.4891,279
21,60 min,163,717462.0,34.08993,-118.30607,6.548,279
21,60 min,164,769345.0,34.15655,-118.40441,1.4578,279
21,60 min,165,716943.0,34.05987,-118.21492,3.0894,279
21,60 min,166,772669.0,34.07828,-118.22834,1.7498,279
21,60 min,167,717582.0,34.15646,-118.26092,1.5323,279
21,60 min,168,717583.0,34.15627,-118.25506,1.7277,279
21,60 min,169,717580.0,34.1562,-118.26359,1.7834,279
21,60 min,170,716949.0,34.08406,-118.22974,2.1201,279
21,60 min,171,717587.0,34.15402,-118.23893,1.7722,279
21,60 min,172,772178.0,34.16903,-118.49885,2.3873,279
21,60 min,173,717585.0,34.15564,-118.24188,1.8415,279
21,60 min,174,716939.0,34.04301,-118.21724,3.097,279
21,60 min,175,768469.0,34.13583,-118.35993,3.2325,279
21,60 min,176,764101.0,34.16421,-118.38246,2.0807,279
21,60 min,177,767554.0,34.11966,-118.23143,2.06,279
21,60 min,178,773975.0,34.14584,-118.22251,2.4385,279
21,60 min,179,773974.0,34.14559,-118.22251,3.0658,279
21,60 min,180,717510.0,34.17128,-118.51976,2.121,279
21,60 min,181,717513.0,34.17339,-118.5368,1.8509,279
21,60 min,182,717825.0,34.22164,-118.47307,1.9782,279
21,60 min,183,767495.0,34.10377,-118.24992,1.0784,279
21,60 min,184,767494.0,34.10377,-118.24962,2.1911,279
21,60 min,185,717821.0,34.20112,-118.47361,1.9852,279
21,60 min,186,717823.0,34.20264,-118.47326,2.8273,279
21,60 min,187,717458.0,34.08265,-118.29755,8.3559,279
21,60 min,188,717459.0,34.08294,-118.29729,1.5828,279
21,60 min,189,769926.0,34.21356,-118.23113,2.6528,279
21,60 min,190,764858.0,34.1527,-118.3754,1.8331,279
21,60 min,191,717450.0,34.07488,-118.27362,5.7461,279
21,60 min,192,717452.0,34.07502,-118.27356,1.4693,279
21,60 min,193,717453.0,34.07696,-118.28093,8.2471,279
21,60 min,194,759772.0,34.17115,-118.30539,2.1164,279
21,60 min,195,717456.0,34.08102,-118.29325,2.1736,279
21,60 min,196,771673.0,34.07787,-118.22871,1.3327,279
21,60 min,197,772167.0,34.16526,-118.47985,1.5148,279
21,60 min,198,769372.0,34.1027,-118.3173,1.8783,279
21,60 min,199,774204.0,34.15397,-118.34172,2.4186,279
21,60 min,200,769806.0,34.19638,-118.18442,2.4616,279
21,60 min,201,717590.0,34.14929,-118.23182,2.916,279
21,60 min,202,717592.0,34.14604,-118.2243,1.888,279
21,60 min,203,717595.0,34.14163,-118.1829,1.5206,279
21,60 min,204,772168.0,34.16542,-118.47985,2.2847,279
21,60 min,205,718141.0,34.15133,-118.37456,2.544,279
21,60 min,206,769373.0,34.10262,-118.31747,3.1462,279
22,5 min,0,773869.0,34.15497,-118.31829,1.4028,288
22,5 min,1,767541.0,34.11621,-118.23799,2.2223,288
22,5 min,2,767542.0,34.11641,-118.23819,1.5467,288
22,5 min,3,717447.0,34.07248,-118.26772,1.8911,288
22,5 min,4,717446.0,34.07142,-118.26572,4.3241,288
22,5 min,5,717445.0,34.06913,-118.25932,5.6168,288
22,5 min,6,773062.0,34.05368,-118.23369,1.6789,288
22,5 min,7,767620.0,34.13486,-118.22932,1.7933,288
22,5 min,8,737529.0,34.20264,-118.47352,1.9878,288
22,5 min,9,717816.0,34.15562,-118.4686,3.2798,288
22,5 min,10,765604.0,34.16415,-118.38223,3.3462,288
22,5 min,11,767471.0,34.15691,-118.22469,1.6341,288
22,5 min,12,716339.0,34.07821,-118.28795,7.9967,288
22,5 min,13,773906.0,34.1566,-118.30266,1.5547,288
22,5 min,14,765273.0,34.18949,-118.47437,3.0023,288
22,5 min,15,716331.0,34.07006,-118.26246,4.6196,288
22,5 min,16,771667.0,34.07314,-118.23388,1.5663,288
22,5 min,17,716337.0,34.07732,-118.28186,1.8423,288
22,5 min,18,769953.0,34.20672,-118.19992,2.0246,288
22,5 min,19,769402.0,34.12095,-118.33911,1.4572,288
22,5 min,20,769403.0,34.12073,-118.33928,1.4396,288
22,5 min,21,769819.0,34.20584,-118.19803,1.8351,288
22,5 min,22,769405.0,34.12634,-118.34482,2.5229,288
22,5 min,23,716941.0,34.05767,-118.21435,1.7705,288
22,5 min,24,717578.0,34.15478,-118.27076,1.4854,288
22,5 min,25,716960.0,34.12121,-118.27164,2.7699,288
22,5 min,26,717804.0,34.09478,-118.47605,1.728,288
22,5 min,27,767572.0,34.12967,-118.22871,2.1256,288
22,5 min,28,767573.0,34.12964,-118.22901,3.1127,288
22,5 min,29,773012.0,34.0839,-118.22086,2.135,288
22,5 min,30,773013.0,34.08374,-118.22076,2.2942,288
22,5 min,31,764424.0,34.17878,-118.39469,2.4596,288
22,5 min,32,769388.0,34.11027,-118.33441,0.9842,288
22,5 min,33,716328.0,34.06664,-118.25397,1.1294,288
22,5 min,34,717819.0,34.18784,-118.47407,1.8574,288
22,5 min,35,769941.0,34.20699,-118.20237,1.9185,288
22,5 min,36,760987.0,34.15359,-118.34043,1.7411,288
22,5 min,37,718204.0,34.15541,-118.29575,1.5242,288
22,5 min,38,718045.0,34.06712,-118.23973,2.2426,288
22,5 min,39,769418.0,34.12659,-118.34465,1.4198,288
22,5 min,40,768066.0,34.15118,-118.3748,1.1614,288
22,5 min,41,772140.0,34.16498,-118.47493,1.5535,288
22,5 min,42,773927.0,34.15262,-118.28034,1.9633,288
22,5 min,43,760024.0,34.1593,-118.46483,1.4494,288
22,5 min,44,774012.0,34.14769,-118.20137,1.2165,288
22,5 min,45,774011.0,34.14747,-118.20123,1.6796,288
22,5 min,46,767609.0,34.18555,-118.21733,1.9702,288
22,5 min,47,769359.0,34.1566,-118.42216,2.6295,288
22,5 min,48,760650.0,34.07505,-118.23256,1.3798,288
22,5 min,49,716956.0,34.10658,-118.25544,1.7862,288
22,5 min,50,769831.0,34.20663,-118.20101,1.9886,288
22,5 min,51,761604.0,34.15407,-118.28711,3.7829,288
22,5 min,52,717495.0,34.15664,-118.41326,1.4582,288
22,5 min,53,716554.0,34.15597,-118.2666,3.0426,288
22,5 min,54,773953.0,34.15522,-118.29344,2.3678,288
22,5 min,55,767470.0,34.15699,-118.22436,2.35,288
22,5 min,56,716955.0,34.09579,-118.24427,1.803,288
22,5 min,57,764949.0,34.12881,-118.34684,1.2725,288
22,5 min,58,773954.0,34.15544,-118.29344,2.8543,288
22,5 min,59,767366.0,34.21216,-118.47341,1.7844,288
22,5 min,60,769444.0,34.15555,-118.43908,2.8942,288
22,5 min,61,773939.0,34.15297,-118.37226,2.8688,288
22,5 min,62,774067.0,34.15362,-118.28441,5.3112,288
22,5 min,63,769443.0,34.15574,-118.43931,2.5891,288
22,5 min,64,767750.0,34.09335,-118.20635,1.0062,288
22,5 min,65,767751.0,34.09335,-118.20616,2.3545,288
22,5 min,66,767610.0,34.18555,-118.21766,0.9,288
22,5 min,67,773880.0,34.15367,-118.3484,1.1175,288
22,5 min,68,764766.0,34.13338,-118.3535,0.8929,288
22,5 min,69,717497.0,34.15685,-118.41456,1.1141,288
22,5 min,70,717490.0,34.14745,-118.37124,1.6553,288
22,5 min,71,717491.0,34.14761,-118.3711,1.4898,288
22,5 min,72,717492.0,34.15459,-118.37935,2.7981,288
22,5 min,73,717493.0,34.15434,-118.39618,2.2211,288
22,5 min,74,765176.0,34.13286,-118.35135,2.3606,288
22,5 min,75,717498.0,34.15571,-118.43273,1.2792,288
22,5 min,76,717499.0,34.15666,-118.44808,3.1226,288
22,5 min,77,765171.0,34.16789,-118.46896,5.7054,288
22,5 min,78,718064.0,34.11296,-118.24489,1.7805,288
22,5 min,79,718066.0,34.12302,-118.22889,2.2517,288
22,5 min,80,765164.0,34.07898,-118.28911,4.7502,288
22,5 min,81,769431.0,34.15843,-118.45664,2.6135,288
22,5 min,82,769430.0,34.15818,-118.45658,3.8368,288
22,5 min,83,717610.0,34.17886,-118.39497,1.4509,288
22,5 min,84,767053.0,34.17091,-118.46775,3.7404,288
22,5 min,85,767621.0,34.13486,-118.22969,1.9864,288
22,5 min,86,772596.0,34.17126,-118.50495,1.0485,288
22,5 min,87,772597.0,34.17109,-118.50495,1.0374,288
22,5 min,88,767350.0,34.18011,-118.47045,1.9382,288
22,5 min,89,767351.0,34.18022,-118.47022,2.4885,288
22,5 min,90,716571.0,34.2,-118.40337,0.8727,288
22,5 min,91,773023.0,34.05773,-118.24348,2.7232,288
22,5 min,92,767585.0,34.16556,-118.22432,1.7624,288
22,5 min,93,773024.0,34.05759,-118.24357,3.5651,288
22,5 min,94,717483.0,34.11684,-118.33698,1.7658,288
22,5 min,95,718379.0,34.14224,-118.27812,1.7994,288
22,5 min,96,717481.0,34.10634,-118.32826,1.0794,288
22,5 min,97,717480.0,34.10478,-118.32497,1.7259,288
22,5 min,98,717486.0,34.12974,-118.34809,1.8404,288
22,5 min,99,764120.0,34.20164,-118.40366,1.3695,288
22,5 min,100,772151.0,34.16928,-118.49872,1.0883,288
22,5 min,101,718371.0,34.09017,-118.23849,1.4341,288
22,5 min,102,717489.0,34.13876,-118.36438,1.3812,288
22,5 min,103,717488.0,34.13561,-118.36006,1.3493,288
22,5 min,104,717818.0,34.1722,-118.46753,1.8252,288
22,5 min,105,718076.0,34.16339,-118.2253,1.3562,288
22,5 min,106,718072.0,34.1491,-118.2257,1.6543,288
22,5 min,107,767455.0,34.14347,-118.22704,1.7972,288
22,5 min,108,767454.0,34.14352,-118.22733,1.349,288
22,5 min,109,761599.0,34.14226,-118.27786,1.4055,288
22,5 min,110,717099.0,34.15648,-118.24674,1.2953,288
22,5 min,111,773916.0,34.15247,-118.2852,1.8715,288
22,5 min,112,716968.0,34.16588,-118.29809,2.6349,288
22,5 min,113,769467.0,34.15451,-118.39699,1.5124,288
22,5 min,114,717576.0,34.15559,-118.2957,1.7432,288
22,5 min,115,717573.0,34.15384,-118.325,1.5217,288
22,5 min,116,717572.0,34.15351,-118.32751,1.6191,288
22,5 min,117,717571.0,34.15326,-118.35921,1.5384,288
22,5 min,118,717570.0,34.15302,-118.35921,1.4126,288
22,5 min,119,764760.0,34.13401,-118.35506,1.8981,288
22,5 min,120,718089.0,34.12769,-118.27372,1.6426,288
22,5 min,121,769847.0,34.20983,-118.22351,2.3026,288
22,5 min,122,717608.0,34.17154,-118.38812,1.7544,288
22,5 min,123,767523.0,34.11439,-118.24209,1.6884,288
22,5 min,124,716942.0,34.0593,-118.21451,2.0398,288
22,5 min,125,718090.0,34.14847,-118.27969,2.3518,288
22,5 min,126,769867.0,34.21846,-118.23931,4.092,288
22,5 min,127,717472.0,34.10045,-118.31601,1.3047,288
22,5 min,128,717473.0,34.10054,-118.31581,1.1126,288
22,5 min,129,759591.0,34.11521,-118.26825,1.4597,288
22,5 min,130,764781.0,34.16037,-118.47012,1.1441,288
22,5 min,131,765099.0,34.16378,-118.47224,1.8129,288
22,5 min,132,762329.0,34.13904,-118.22862,1.3669,288
22,5 min,133,716953.0,34.09458,-118.24279,1.6669,288
22,5 min,134,716951.0,34.08581,-118.23182,1.0588,288
22,5 min,135,767509.0,34.11059,-118.24819,3.0373,288
22,5 min,136,765182.0,34.06491,-118.25126,1.5757,288
22,5 min,137,769358.0,34.15679,-118.42222,1.5002,288
22,5 min,138,772513.0,34.06871,-118.23661,1.6047,288
22,5 min,139,716958.0,34.11167,-118.26501,1.9793,288
22,5 min,140,718496.0,34.15403,-118.34232,3.6055,288
22,5 min,141,769346.0,34.15677,-118.40424,2.4071,288
22,5 min,142,773904.0,34.15641,-118.30266,1.8588,288
22,5 min,143,718499.0,34.15469,-118.31253,1.7189,288
22,5 min,144,764853.0,34.06461,-118.25102,3.5785,288
22,5 min,145,761003.0,34.15546,-118.30841,1.3668,288
22,5 min,146,717502.0,34.16521,-118.47484,1.7404,288
22,5 min,147,759602.0,34.12199,-118.27178,1.2181,288
22,5 min,148,717504.0,34.16519,-118.49166,1.0942,288
22,5 min,149,763995.0,34.21979,-118.40931,2.7597,288
22,5 min,150,717508.0,34.17112,-118.51814,0.9558,288
22,5 min,151,765265.0,34.18529,-118.47395,2.3592,288
22,5 min,152,773996.0,34.14511,-118.21587,1.4609,288
22,5 min,153,773995.0,34.14483,-118.21587,2.067,288
22,5 min,154,717469.0,34.0971,-118.31366,1.2695,288
22,5 min,155,717468.0,34.09699,-118.31381,3.2979,288
22,5 min,156,764106.0,34.17169,-118.38801,3.4165,288
22,5 min,157,717465.0,34.09373,-118.30907,1.5155,288
22,5 min,158,764794.0,34.16028,-118.46808,2.9179,288
22,5 min,159,717466.0,34.09359,-118.30918,2.7089,288
22,5 min,160,717461.0,34.08558,-118.30174,5.5681,288
22,5 min,161,717460.0,34.08571,-118.30161,2.7323,288
22,5 min,162,717463.0,34.09004,-118.3059,2.8928,288
22,5 min,163,717462.0,34.08993,-118.30607,4.775,288
22,5 min,164,769345.0,34.15655,-118.40441,1.4001,288
22,5 min,165,716943.0,34.05987,-118.21492,2.8727,288
22,5 min,166,772669.0,34.07828,-118.22834,1.7042,288
22,5 min,167,717582.0,34.15646,-118.26092,1.0123,288
22,5 min,168,717583.0,34.15627,-118.25506,1.9776,288
22,5 min,169,717580.0,34.1562,-118.26359,1.996,288
22,5 min,170,716949.0,34.08406,-118.22974,1.9625,288
22,5 min,171,717587.0,34.15402,-118.23893,1.9939,288
22,5 min,172,772178.0,34.16903,-118.49885,1.6785,288
22,5 min,173,717585.0,34.15564,-118.24188,1.9693,288
22,5 min,174,716939.0,34.04301,-118.21724,2.6888,288
22,5 min,175,768469.0,34.13583,-118.35993,3.0081,288
22,5 min,176,764101.0,34.16421,-118.38246,1.2687,288
22,5 min,177,767554.0,34.11966,-118.23143,1.9716,288
22,5 min,178,773975.0,34.14584,-118.22251,1.377,288
22,5 min,179,773974.0,34.14559,-118.22251,2.738,288
22,5 min,180,717510.0,34.17128,-118.51976,2.365,288
22,5 min,181,717513.0,34.17339,-118.5368,1.642,288
22,5 min,182,717825.0,34.22164,-118.47307,1.5466,288
22,5 min,183,767495.0,34.10377,-118.24992,1.0234,288
22,5 min,184,767494.0,34.10377,-118.24962,2.1278,288
22,5 min,185,717821.0,34.20112,-118.47361,1.6175,288
22,5 min,186,717823.0,34.20264,-118.47326,2.2669,288
22,5 min,187,717458.0,34.08265,-118.29755,6.4998,288
22,5 min,188,717459.0,34.08294,-118.29729,1.7227,288
22,5 min,189,769926.0,34.21356,-118.23113,2.0,288
22,5 min,190,764858.0,34.1527,-118.3754,1.4952,288
22,5 min,191,717450.0,34.07488,-118.27362,4.4926,288
22,5 min,192,717452.0,34.07502,-118.27356,1.6194,288
22,5 min,193,717453.0,34.07696,-118.28093,7.0351,288
22,5 min,194,759772.0,34.17115,-118.30539,1.885,288
22,5 min,195,717456.0,34.08102,-118.29325,2.7574,288
22,5 min,196,771673.0,34.07787,-118.22871,1.2992,288
22,5 min,197,772167.0,34.16526,-118.47985,1.7001,288
22,5 min,198,769372.0,34.1027,-118.3173,2.0787,288
22,5 min,199,774204.0,34.15397,-118.34172,1.6795,288
22,5 min,200,769806.0,34.19638,-118.18442,1.7976,288
22,5 min,201,717590.0,34.14929,-118.23182,1.5177,288
22,5 min,202,717592.0,34.14604,-118.2243,1.7718,288
22,5 min,203,717595.0,34.14163,-118.1829,1.3881,288
22,5 min,204,772168.0,34.16542,-118.47985,1.1586,288
22,5 min,205,718141.0,34.15133,-118.37456,2.2386,288
22,5 min,206,769373.0,34.10262,-118.31747,1.9824,288
22,15 min,0,773869.0,34.15497,-118.31829,1.4155,288
22,15 min,1,767541.0,34.11621,-118.23799,1.9409,288
22,15 min,2,767542.0,34.11641,-118.23819,1.5018,288
22,15 min,3,717447.0,34.07248,-118.26772,1.9444,288
22,15 min,4,717446.0,34.07142,-118.26572,4.4643,288
22,15 min,5,717445.0,34.06913,-118.25932,5.1955,288
22,15 min,6,773062.0,34.05368,-118.23369,1.4737,288
22,15 min,7,767620.0,34.13486,-118.22932,1.7387,288
22,15 min,8,737529.0,34.20264,-118.47352,2.8269,288
22,15 min,9,717816.0,34.15562,-118.4686,5.7677,288
22,15 min,10,765604.0,34.16415,-118.38223,3.2517,288
22,15 min,11,767471.0,34.15691,-118.22469,1.7766,288
22,15 min,12,716339.0,34.07821,-118.28795,8.3213,288
22,15 min,13,773906.0,34.1566,-118.30266,1.5097,288
22,15 min,14,765273.0,34.18949,-118.47437,3.7969,288
22,15 min,15,716331.0,34.07006,-118.26246,4.7585,288
22,15 min,16,771667.0,34.07314,-118.23388,1.4913,288
22,15 min,17,716337.0,34.07732,-118.28186,1.7961,288
22,15 min,18,769953.0,34.20672,-118.19992,1.9927,288
22,15 min,19,769402.0,34.12095,-118.33911,1.5288,288
22,15 min,20,769403.0,34.12073,-118.33928,1.2633,288
22,15 min,21,769819.0,34.20584,-118.19803,1.7864,288
22,15 min,22,769405.0,34.12634,-118.34482,2.5029,288
22,15 min,23,716941.0,34.05767,-118.21435,1.7358,288
22,15 min,24,717578.0,34.15478,-118.27076,1.4011,288
22,15 min,25,716960.0,34.12121,-118.27164,2.761,288
22,15 min,26,717804.0,34.09478,-118.47605,1.7611,288
22,15 min,27,767572.0,34.12967,-118.22871,1.9775,288
22,15 min,28,767573.0,34.12964,-118.22901,2.9436,288
22,15 min,29,773012.0,34.0839,-118.22086,2.2338,288
22,15 min,30,773013.0,34.08374,-118.22076,2.2871,288
22,15 min,31,764424.0,34.17878,-118.39469,2.3079,288
22,15 min,32,769388.0,34.11027,-118.33441,0.9977,288
22,15 min,33,716328.0,34.06664,-118.25397,1.1981,288
22,15 min,34,717819.0,34.18784,-118.47407,1.6185,288
22,15 min,35,769941.0,34.20699,-118.20237,1.8419,288
22,15 min,36,760987.0,34.15359,-118.34043,1.4838,288
22,15 min,37,718204.0,34.15541,-118.29575,1.405,288
22,15 min,38,718045.0,34.06712,-118.23973,2.4123,288
22,15 min,39,769418.0,34.12659,-118.34465,1.3379,288
22,15 min,40,768066.0,34.15118,-118.3748,1.2514,288
22,15 min,41,772140.0,34.16498,-118.47493,1.9095,288
22,15 min,42,773927.0,34.15262,-118.28034,1.9165,288
22,15 min,43,760024.0,34.1593,-118.46483,1.494,288
22,15 min,44,774012.0,34.14769,-118.20137,1.2408,288
22,15 min,45,774011.0,34.14747,-118.20123,1.5177,288
22,15 min,46,767609.0,34.18555,-118.21733,1.8538,288
22,15 min,47,769359.0,34.1566,-118.42216,2.949,288
22,15 min,48,760650.0,34.07505,-118.23256,1.4513,288
22,15 min,49,716956.0,34.10658,-118.25544,1.6675,288
22,15 min,50,769831.0,34.20663,-118.20101,1.8221,288
22,15 min,51,761604.0,34.15407,-118.28711,3.7502,288
22,15 min,52,717495.0,34.15664,-118.41326,1.6331,288
22,15 min,53,716554.0,34.15597,-118.2666,3.1946,288
22,15 min,54,773953.0,34.15522,-118.29344,2.4634,288
22,15 min,55,767470.0,34.15699,-118.22436,2.2759,288
22,15 min,56,716955.0,34.09579,-118.24427,1.8265,288
22,15 min,57,764949.0,34.12881,-118.34684,1.2887,288
22,15 min,58,773954.0,34.15544,-118.29344,2.934,288
22,15 min,59,767366.0,34.21216,-118.47341,2.9052,288
22,15 min,60,769444.0,34.15555,-118.43908,3.1371,288
22,15 min,61,773939.0,34.15297,-118.37226,2.8014,288
22,15 min,62,774067.0,34.15362,-118.28441,4.7779,288
22,15 min,63,769443.0,34.15574,-118.43931,2.7075,288
22,15 min,64,767750.0,34.09335,-118.20635,0.9844,288
22,15 min,65,767751.0,34.09335,-118.20616,2.3006,288
22,15 min,66,767610.0,34.18555,-118.21766,0.8851,288
22,15 min,67,773880.0,34.15367,-118.3484,1.0056,288
22,15 min,68,764766.0,34.13338,-118.3535,0.7719,288
22,15 min,69,717497.0,34.15685,-118.41456,0.964,288
22,15 min,70,717490.0,34.14745,-118.37124,1.5872,288
22,15 min,71,717491.0,34.14761,-118.3711,1.489,288
22,15 min,72,717492.0,34.15459,-118.37935,2.738,288
22,15 min,73,717493.0,34.15434,-118.39618,2.5078,288
22,15 min,74,765176.0,34.13286,-118.35135,2.0177,288
22,15 min,75,717498.0,34.15571,-118.43273,1.2215,288
22,15 min,76,717499.0,34.15666,-118.44808,3.3259,288
22,15 min,77,765171.0,34.16789,-118.46896,9.2734,288
22,15 min,78,718064.0,34.11296,-118.24489,1.753,288
22,15 min,79,718066.0,34.12302,-118.22889,2.1761,288
22,15 min,80,765164.0,34.07898,-118.28911,4.1857,288
22,15 min,81,769431.0,34.15843,-118.45664,2.5806,288
22,15 min,82,769430.0,34.15818,-118.45658,3.9301,288
22,15 min,83,717610.0,34.17886,-118.39497,1.4034,288
22,15 min,84,767053.0,34.17091,-118.46775,6.5507,288
22,15 min,85,767621.0,34.13486,-118.22969,1.9858,288
22,15 min,86,772596.0,34.17126,-118.50495,1.1059,288
22,15 min,87,772597.0,34.17109,-118.50495,0.8302,288
22,15 min,88,767350.0,34.18011,-118.47045,3.5231,288
22,15 min,89,767351.0,34.18022,-118.47022,2.2209,288
22,15 min,90,716571.0,34.2,-118.40337,0.8995,288
22,15 min,91,773023.0,34.05773,-118.24348,3.3384,288
22,15 min,92,767585.0,34.16556,-118.22432,1.5965,288
22,15 min,93,773024.0,34.05759,-118.24357,3.2867,288
22,15 min,94,717483.0,34.11684,-118.33698,1.851,288
22,15 min,95,718379.0,34.14224,-118.27812,1.7118,288
22,15 min,96,717481.0,34.10634,-118.32826,1.0566,288
22,15 min,97,717480.0,34.10478,-118.32497,1.4384,288
22,15 min,98,717486.0,34.12974,-118.34809,1.7663,288
22,15 min,99,764120.0,34.20164,-118.40366,1.3046,288
22,15 min,100,772151.0,34.16928,-118.49872,1.0196,288
22,15 min,101,718371.0,34.09017,-118.23849,1.1998,288
22,15 min,102,717489.0,34.13876,-118.36438,1.3184,288
22,15 min,103,717488.0,34.13561,-118.36006,1.1398,288
22,15 min,104,717818.0,34.1722,-118.46753,1.5613,288
22,15 min,105,718076.0,34.16339,-118.2253,1.2012,288
22,15 min,106,718072.0,34.1491,-118.2257,1.619,288
22,15 min,107,767455.0,34.14347,-118.22704,1.6809,288
22,15 min,108,767454.0,34.14352,-118.22733,1.3575,288
22,15 min,109,761599.0,34.14226,-118.27786,1.3537,288
22,15 min,110,717099.0,34.15648,-118.24674,1.401,288
22,15 min,111,773916.0,34.15247,-118.2852,1.8515,288
22,15 min,112,716968.0,34.16588,-118.29809,2.3987,288
22,15 min,113,769467.0,34.15451,-118.39699,1.4498,288
22,15 min,114,717576.0,34.15559,-118.2957,1.4892,288
22,15 min,115,717573.0,34.15384,-118.325,1.416,288
22,15 min,116,717572.0,34.15351,-118.32751,1.7696,288
22,15 min,117,717571.0,34.15326,-118.35921,1.6216,288
22,15 min,118,717570.0,34.15302,-118.35921,1.174,288
22,15 min,119,764760.0,34.13401,-118.35506,1.6121,288
22,15 min,120,718089.0,34.12769,-118.27372,1.5923,288
22,15 min,121,769847.0,34.20983,-118.22351,2.0251,288
22,15 min,122,717608.0,34.17154,-118.38812,1.762,288
22,15 min,123,767523.0,34.11439,-118.24209,1.4876,288
22,15 min,124,716942.0,34.0593,-118.21451,2.3267,288
22,15 min,125,718090.0,34.14847,-118.27969,2.4488,288
22,15 min,126,769867.0,34.21846,-118.23931,4.0741,288
22,15 min,127,717472.0,34.10045,-118.31601,1.4845,288
22,15 min,128,717473.0,34.10054,-118.31581,1.0998,288
22,15 min,129,759591.0,34.11521,-118.26825,1.3467,288
22,15 min,130,764781.0,34.16037,-118.47012,1.1761,288
22,15 min,131,765099.0,34.16378,-118.47224,1.6178,288
22,15 min,132,762329.0,34.13904,-118.22862,1.4594,288
22,15 min,133,716953.0,34.09458,-118.24279,1.46,288
22,15 min,134,716951.0,34.08581,-118.23182,1.108,288
22,15 min,135,767509.0,34.11059,-118.24819,2.8946,288
22,15 min,136,765182.0,34.06491,-118.25126,1.4505,288
22,15 min,137,769358.0,34.15679,-118.42222,1.4291,288
22,15 min,138,772513.0,34.06871,-118.23661,1.4759,288
22,15 min,139,716958.0,34.11167,-118.26501,1.9137,288
22,15 min,140,718496.0,34.15403,-118.34232,3.7754,288
22,15 min,141,769346.0,34.15677,-118.40424,2.7072,288
22,15 min,142,773904.0,34.15641,-118.30266,2.0282,288
22,15 min,143,718499.0,34.15469,-118.31253,1.718,288
22,15 min,144,764853.0,34.06461,-118.25102,3.3415,288
22,15 min,145,761003.0,34.15546,-118.30841,1.3708,288
22,15 min,146,717502.0,34.16521,-118.47484,1.5587,288
22,15 min,147,759602.0,34.12199,-118.27178,1.1093,288
22,15 min,148,717504.0,34.16519,-118.49166,1.0533,288
22,15 min,149,763995.0,34.21979,-118.40931,2.7426,288
22,15 min,150,717508.0,34.17112,-118.51814,1.0898,288
22,15 min,151,765265.0,34.18529,-118.47395,3.0908,288
22,15 min,152,773996.0,34.14511,-118.21587,1.5595,288
22,15 min,153,773995.0,34.14483,-118.21587,1.9804,288
22,15 min,154,717469.0,34.0971,-118.31366,1.2021,288
22,15 min,155,717468.0,34.09699,-118.31381,3.6004,288
22,15 min,156,764106.0,34.17169,-118.38801,2.8544,288
22,15 min,157,717465.0,34.09373,-118.30907,1.4109,288
22,15 min,158,764794.0,34.16028,-118.46808,3.2076,288
22,15 min,159,717466.0,34.09359,-118.30918,3.0202,288
22,15 min,160,717461.0,34.08558,-118.30174,5.9115,288
22,15 min,161,717460.0,34.08571,-118.30161,2.4541,288
22,15 min,162,717463.0,34.09004,-118.3059,2.5607,288
22,15 min,163,717462.0,34.08993,-118.30607,4.8719,288
22,15 min,164,769345.0,34.15655,-118.40441,1.1812,288
22,15 min,165,716943.0,34.05987,-118.21492,2.6941,288
22,15 min,166,772669.0,34.07828,-118.22834,1.6498,288
22,15 min,167,717582.0,34.15646,-118.26092,0.9739,288
22,15 min,168,717583.0,34.15627,-118.25506,1.8119,288
22,15 min,169,717580.0,34.1562,-118.26359,1.7773,288
22,15 min,170,716949.0,34.08406,-118.22974,1.9441,288
22,15 min,171,717587.0,34.15402,-118.23893,1.8952,288
22,15 min,172,772178.0,34.16903,-118.49885,1.6706,288
22,15 min,173,717585.0,34.15564,-118.24188,1.8492,288
22,15 min,174,716939.0,34.04301,-118.21724,2.8877,288
22,15 min,175,768469.0,34.13583,-118.35993,2.7274,288
22,15 min,176,764101.0,34.16421,-118.38246,1.419,288
22,15 min,177,767554.0,34.11966,-118.23143,1.8488,288
22,15 min,178,773975.0,34.14584,-118.22251,1.4109,288
22,15 min,179,773974.0,34.14559,-118.22251,2.6448,288
